location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address
37450,8992,,,Hanover,Road,,Fergus County,8992 Hanover Road,,Lewistown,Montana,59457,MT,"8992 HANOVER ROAD, LEWISTOWN, MT 59457",47.15496453793124,-109.62102512543434,POINT (-109.6210251254343 47.15496453793124),"8992,  Hanover Road , Lewistown, Fergus County, Montana, 59457, United States"
7393,200,East,,Broadway,Street,,Lewis and Clark County,200 E Broadway St,,Helena,Montana,59601,MT,"200 E BROADWAY ST, HELENA, MT 59601",46.58596599976178,-112.03747100012436,POINT (-112.0374710001244 46.58596599976178),"200,East  Broadway Street , Helena, Lewis and Clark County, Montana, 59601, United States"
25500,383,North,,17th,Avenue,,Rosebud County,383 N 17Th Ave,,Forsyth,Montana,59327,MT,"383 N 17TH AVE, FORSYTH, MT 59327",46.2716893100001,-106.6703662,POINT (-106.6703662 46.2716893100001),"383,North  17th Avenue , Forsyth, Rosebud County, Montana, 59327, United States"
7743,6005,,,Ocean View,Drive,,Missoula County,6005 Ocean View Dr,,Clinton,Montana,59825,MT,"6005 OCEAN VIEW DR, CLINTON, MT 59825",46.81747399987453,-113.80834399994868,POINT (-113.8083439999487 46.81747399987453),"6005,  Ocean View Drive , Clinton, Missoula County, Montana, 59825, United States"
6862,3641,,,Bozeman Trail,Road,,Gallatin County,3641 Bozeman Trail Rd,,Bozeman,Montana,59715,MT,"3641 BOZEMAN TRAIL RD, BOZEMAN, MT 59715",45.65266699987201,-110.9542320000113,POINT (-110.9542320000113 45.65266699987201),"3641,  Bozeman Trail Road , Bozeman, Gallatin County, Montana, 59715, United States"
28558,1595,,,Grand,Avenue,,Yellowstone County,1595 Grand Ave,Ste 235B,Billings,Montana,59102,MT,"1595 Grand Ave Ste 235B, Billings, MT 59102",45.78601800020254,-108.55651900026652,POINT (-108.5565190002665 45.78601800020254),"1595,  Grand Avenue , Billings, Yellowstone County, Montana, 59102, United States"
19021,31,,,Church,Street,North,Cabarrus County,31 Church Street North,,Concord,North Carolina,28025,NC,"31 Church Street North, Concord, NC 28025",35.41189655636028,-80.5813616095163,POINT (-80.58136160951631 35.41189655636028),"31,  Church Street North, Concord, Cabarrus County, North Carolina, 28025, United States"
20431,2800,,State Highway,41,,,Duplin County,2800 State Highway 41,,Chinquapin,North Carolina,28521,NC,"2800 State Highway 41, Chinquapin, NC 28521",34.83273927293153,-77.82066766984758,POINT (-77.82066766984758 34.83273927293153),"2800, State Highway 41  , Chinquapin, Duplin County, North Carolina, 28521, United States"
19864,3609,,,Ten Ten,Road,,Wake County,3609 Ten Ten Road,,Apex,North Carolina,27539,NC,"3609 Ten - Ten Road, Apex, NC 27539",35.70269283824222,-78.78822314672287,POINT (-78.78822314672287 35.70269283824222),"3609,  Ten Ten Road , Apex, Wake County, North Carolina, 27539, United States"
39754,342,,,Petree,Road,,Forsyth County,342 Petree Road,,Winston Salem,North Carolina,27106,NC,"342 PETREE ROAD, WINSTON SALEM, NC 27106",36.12681302576267,-80.31327769907676,POINT (-80.31327769907676 36.12681302576267),"342,  Petree Road , Winston Salem, Forsyth County, North Carolina, 27106, United States"
20194,8883,,,Sugar Hill,Road,,McDowell County,8883 Sugar Hill Road,,Marion,North Carolina,28752,NC,"8883 Sugar Hill Road, Marion, NC 28752",35.58499200606622,-82.04172071771504,POINT (-82.04172071771504 35.58499200606622),"8883,  Sugar Hill Road , Marion, McDowell County, North Carolina, 28752, United States"
32188,355,,,Old Glenwood,Drive,,McDowell County,355 Old Glenwood Dr,,Marion,North Carolina,28752,NC,"355 OLD GLENWOOD DR, MARION, NC 28752",35.64026255817797,-81.94698373289337,POINT (-81.94698373289337 35.64026255817797),"355,  Old Glenwood Drive , Marion, McDowell County, North Carolina, 28752, United States"
20573,4645,,State Highway,150,,,Davidson County,4645 State Highway 150,,Lexington,North Carolina,27295,NC,"4645 State Highway 150, Lexington, NC 27295",35.80529043010634,-80.37714099695334,POINT (-80.37714099695334 35.80529043010634),"4645, State Highway 150  , Lexington, Davidson County, North Carolina, 27295, United States"
39267,50,,,Pinehurst,Circle,,Buncombe County,50 Pinehurst Circle,,Arden,North Carolina,28704,NC,"50 PINEHURST CIRCLE, ARDEN, NC 28704",35.46976738236217,-82.49710720069976,POINT (-82.49710720069976 35.46976738236217),"50,  Pinehurst Circle , Arden, Buncombe County, North Carolina, 28704, United States"
19862,1819,,,Ridge,Road,,Davie County,1819 Ridge Road,,Mocksville,North Carolina,27028,NC,"1819 Ridge Road, Mocksville, NC 27028",35.88173849869659,-80.7010560242594,POINT (-80.7010560242594 35.88173849869659),"1819,  Ridge Road , Mocksville, Davie County, North Carolina, 27028, United States"
19981,4021,,,District,Drive,,Wake County,4021 District Drive,,Raleigh,North Carolina,27607,NC,"4021 District Drive, Raleigh, NC 27607",35.80606940724267,-78.71041636249956,POINT (-78.71041636249956 35.80606940724267),"4021,  District Drive , Raleigh, Wake County, North Carolina, 27607, United States"
20355,3335,,,Masonboro Loop,Road,,New Hanover County,3335 Masonboro Loop Road,,Wilmington,North Carolina,28409,NC,"3335 Masonboro Loop Road, Wilmington, NC 28409",34.183444387711624,-77.86063830004264,POINT (-77.86063830004264 34.18344438771162),"3335,  Masonboro Loop Road , Wilmington, New Hanover County, North Carolina, 28409, United States"
20102,100,,,West,Street,,Wilkes County,100 West Street,,Wilkesboro,North Carolina,28697,NC,"100 West Street, Wilkesboro, NC 28697",36.14830591444675,-81.15350781990706,POINT (-81.15350781990706 36.14830591444675),"100,  West Street , Wilkesboro, Wilkes County, North Carolina, 28697, United States"
30830,285,,,T Kemp,Road,,Franklin County,285 T Kemp Rd,,Louisburg,North Carolina,27549,NC,"285 T KEMP RD, LOUISBURG, NC 27549",36.0945045730439,-78.31978040359196,POINT (-78.31978040359196 36.0945045730439),"285,  T Kemp Road , Louisburg, Franklin County, North Carolina, 27549, United States"
1489,619,,,7th,Street,North,Cass County,619 7Th St N,,Fargo,North Dakota,58102,ND,"619 7TH ST N, FARGO, ND 58102",46.88248899984645,-96.78960900035888,POINT (-96.78960900035888 46.88248899984645),"619,  7th Street North, Fargo, Cass County, North Dakota, 58102, United States"
723,913,,,17th,Avenue,West,Williams County,913 17Th Ave W,,Williston,North Dakota,58801,ND,"913 17TH AVE W, WILLISTON, ND 58801",48.1527689997274,-103.64821300006504,POINT (-103.648213000065 48.1527689997274),"913,  17th Avenue West, Williston, Williams County, North Dakota, 58801, United States"
17829,411,,,Elm,Street,,Cass County,411 Elm St,,Kindred,North Dakota,58051,ND,"411 ELM ST, Kindred, North Dakota 58051",46.648627,-97.0175419999999,POINT (-97.01754199999991 46.648627),"411,  Elm Street , Kindred, Cass County, North Dakota, 58051, United States"
17475,710,,,Main,Street,,McLean County,710 Main Street,,Washburn,North Dakota,58577,ND,"710 Main Street, Washburn, North Dakota 58577",47.288926,-101.028727,POINT (-101.028727 47.288926),"710,  Main Street , Washburn, McLean County, North Dakota, 58577, United States"
1056,624,,,Church,Avenue,,Morton County,624 Church Ave,,Hebron,North Dakota,58638,ND,"624 CHURCH AVE, HEBRON, ND 58638",46.90335700005671,-102.04682299971869,POINT (-102.0468229997187 46.90335700005671),"624,  Church Avenue , Hebron, Morton County, North Dakota, 58638, United States"
25954,518,North,,Broadway,,,Emmons County,518 North Broadway,,Linton,North Dakota,58552,ND,"518 NORTH BROADWAY, LINTON, ND 58552",46.27155757,-100.23339039,POINT (-100.23339039 46.27155757),"518,North  Broadway  , Linton, Emmons County, North Dakota, 58552, United States"
860,200,,,3rd,Street,Southwest,Ward County,200 3Rd St Sw,,Minot,North Dakota,58701,ND,"200 3RD ST SW, MINOT, ND 58701",48.23438999979564,-101.29720199979002,POINT (-101.29720199979 48.23438999979564),"200,  3rd Street Southwest, Minot, Ward County, North Dakota, 58701, United States"
626,513,East,,Bismarck,Expressway,,Burleigh County,513 E Bismarck Expressway,,Bismarck,North Dakota,58504,ND,"513 E BISMARCK EXPRESSWAY, BISMARCK, ND 58504",46.79502999984869,-100.78449000036136,POINT (-100.7844900003614 46.79502999984869),"513,East  Bismarck Expressway , Bismarck, Burleigh County, North Dakota, 58504, United States"
864,204,East,,Caledonia,Avenue,,Traill County,204 E Caledonia Ave,,Hillsboro,North Dakota,58045,ND,"204 E CALEDONIA AVE, HILLSBORO, ND 58045",47.40364599986609,-97.05784400024272,POINT (-97.05784400024272 47.40364599986609),"204,East  Caledonia Avenue , Hillsboro, Traill County, North Dakota, 58045, United States"
17820,302,,,Main,Avenue,South,Richland County,302 Main Ave S,,Hankinson,North Dakota,58041,ND,"302 MAIN AVE S, Hankinson, North Dakota 58041",46.069643,-96.9021349999999,POINT (-96.9021349999999 46.069643),"302,  Main Avenue South, Hankinson, Richland County, North Dakota, 58041, United States"
539,1420,,,11th,Street,,Cavalier County,1420 11Th St,,Langdon,North Dakota,58249,ND,"1420 11TH ST, LANGDON, ND 58249",48.7675390002333,-98.38066300031755,POINT (-98.38066300031755 48.7675390002333),"1420,  11th Street , Langdon, Cavalier County, North Dakota, 58249, United States"
25950,2422,,,20th,Street,Southwest,Stutsman County,2422 20Th St Sw,,Jamestown,North Dakota,58401,ND,"2422 20TH ST SW, JAMESTOWN, ND 58401",46.89013142,-98.74662757,POINT (-98.74662757 46.89013142),"2422,  20th Street Southwest, Jamestown, Stutsman County, North Dakota, 58401, United States"
753,307,East,,2nd,,,Pierce County,307 E 2Nd,,Rugby,North Dakota,58368,ND,"307 E 2ND, RUGBY, ND 58368",48.36753399974674,-99.99650800030986,POINT (-99.99650800030986 48.36753399974674),"307,East  2nd  , Rugby, Pierce County, North Dakota, 58368, United States"
31482,103,East,,5th,Street,,Keith County,103 East 5Th Street,,Ogallala,Nebraska,69153,NE,"103 EAST 5TH STREET, OGALLALA, NE 69153",41.128814723485725,-101.71911430444722,POINT (-101.7191143044472 41.12881472348572),"103,East  5th Street , Ogallala, Keith County, Nebraska, 69153, United States"
18245,1411,,,K,Street,,Jefferson County,1411 K St,,Fairbury,Nebraska,68352,NE,"1411 K ST, Fairbury, Nebraska 68352",40.1467490000001,-97.1711999999999,POINT (-97.1711999999999 40.1467490000001),"1411,  K Street , Fairbury, Jefferson County, Nebraska, 68352, United States"
2012,1461,,,2nd avenue,Court,,Dodge County,1461 2Nd Avenue Ct,,Fremont,Nebraska,68025,NE,"1461 2ND AVENUE CT, FREMONT, NE 68025",41.43041700006017,-96.47898399970904,POINT (-96.47898399970904 41.43041700006017),"1461,  2nd avenue Court , Fremont, Dodge County, Nebraska, 68025, United States"
17987,617,,,1st,Street,,Seward County,617 1St St,,Milford,Nebraska,68405,NE,"617 1ST ST, Milford, Nebraska 68405",40.7742130000001,-97.0527019999999,POINT (-97.0527019999999 40.7742130000001),"617,  1st Street , Milford, Seward County, Nebraska, 68405, United States"
18864,302,,,Center,Avenue,,Frontier County,302 Center Ave,,Mccook,Nebraska,69001,NE,"302 CENTER AVE, Mccook, Nebraska 69001",40.631201,-100.515405,POINT (-100.515405 40.631201),"302,  Center Avenue , Mccook, Frontier County, Nebraska, 69001, United States"
31505,715,,,5th,Avenue,,Phelps County,715 5Th Avenue,,Holdrege,Nebraska,68949,NE,"715 5TH AVENUE, HOLDREGE, NE 68949",40.43956664641636,-99.37041734854763,POINT (-99.37041734854763 40.43956664641636),"715,  5th Avenue , Holdrege, Phelps County, Nebraska, 68949, United States"
646,2217,,,Deer Park,Boulevard,,Douglas County,2217 Deer Park Blvd,,Omaha,Nebraska,68108,NE,"2217 DEER PARK BLVD, OMAHA, NE 68108",41.228152999730696,-95.9450320001407,POINT (-95.9450320001407 41.2281529997307),"2217,  Deer Park Boulevard , Omaha, Douglas County, Nebraska, 68108, United States"
18392,9009,,,Maple,Street,,Douglas County,9009 Maple St,,Omaha,Nebraska,68114,NE,"9009 MAPLE ST, Omaha, Nebraska 68114",41.284993,-96.0530109999999,POINT (-96.0530109999999 41.284993),"9009,  Maple Street , Omaha, Douglas County, Nebraska, 68114, United States"
39151,300,,,H,Street,,Hamilton County,300 H St,,Aurora,Nebraska,68818,NE,"300 H ST, AURORA, NE 68818",40.86356619905711,-98.01504409557802,POINT (-98.01504409557802 40.86356619905711),"300,  H Street , Aurora, Hamilton County, Nebraska, 68818, United States"
437,2301,North,,45th,Street,,Douglas County,2301 N 45Th St,,Omaha,Nebraska,68104,NE,"2301 N 45TH ST, OMAHA, NE 68104",41.27998000003801,-95.98049599994762,POINT (-95.98049599994762 41.27998000003801),"2301,North  45th Street , Omaha, Douglas County, Nebraska, 68104, United States"
2194,500,,,Broad,Street,,Jefferson County,500 Broad Street,,Jansen,Nebraska,68377,NE,"500 BROAD STREET, JANSEN, NE 68377",40.186442999941846,-97.08350200028964,POINT (-97.08350200028964 40.18644299994185),"500,  Broad Street , Jansen, Jefferson County, Nebraska, 68377, United States"
18482,210,,,Regency,Parkway,,Douglas County,210 Regency Pkwy,,Omaha,Nebraska,68144,NE,"210 REGENCY PKWY, Omaha, Nebraska 68144",41.2576310000001,-96.0731269999999,POINT (-96.0731269999999 41.2576310000001),"210,  Regency Parkway , Omaha, Douglas County, Nebraska, 68144, United States"
1484,6509,,,Colfax,Avenue,,Lancaster County,6509 Colfax Ave,,Lincoln,Nebraska,68507,NE,"6509 COLFAX AVE, LINCOLN, NE 68507",40.85069299970845,-96.6313319998584,POINT (-96.6313319998584 40.85069299970845),"6509,  Colfax Avenue , Lincoln, Lancaster County, Nebraska, 68507, United States"
9915,5620,,,Laredo,Road,Northeast,Sandoval County,5620 Laredo Rd Ne,,Rio Rancho,New Mexico,87144,NM,"5620 LAREDO RD NE, RIO RANCHO, NM 87144",35.27528199984079,-106.62223999965678,POINT (-106.6222399996568 35.27528199984079),"5620,  Laredo Road Northeast, Rio Rancho, Sandoval County, New Mexico, 87144, United States"
5402,100,,,Horizon Vista,Boulevard,,Valencia County,100 Horizon Vista Blvd,,Belen,New Mexico,87002,NM,"100 HORIZON VISTA BLVD, BELEN, NM 87002",34.64368300035478,-106.73310199976169,POINT (-106.7331019997617 34.64368300035478),"100,  Horizon Vista Boulevard , Belen, Valencia County, New Mexico, 87002, United States"
3933,2907,East,,Idaho,Avenue,,Doña Ana County,2907 E Idaho Ave,,Las Cruces,New Mexico,88011,NM,"2907 E IDAHO AVE, LAS CRUCES, NM 88011",32.30615699975898,-106.73751999966892,POINT (-106.7375199996689 32.30615699975898),"2907,East  Idaho Avenue , Las Cruces, Doña Ana County, New Mexico, 88011, United States"
3066,1317,East,,Pine,Street,,Grant County,1317 E Pine St,,Silver City,New Mexico,88061,NM,"1317 E PINE ST, SILVER CITY, NM 88061",32.78919700018866,-108.2624570002814,POINT (-108.2624570002814 32.78919700018866),"1317,East  Pine Street , Silver City, Grant County, New Mexico, 88061, United States"
4594,403,,,De Baca,Lane,Northwest,Bernalillo County,403 C De Baca Ln Nw,,Albud,New Mexico,87114,NM,"403 C DE BACA LN NW, ALBUD, NM 87114",35.18654799965305,-106.62157400038326,POINT (-106.6215740003833 35.18654799965305),"403,  De Baca Lane Northwest, Albud, Bernalillo County, New Mexico, 87114, United States"
9666,1000,East,,Bland,Street,,Chaves County,1000 E Bland St,,Roswell,New Mexico,88203,NM,"1000 E BLAND ST, ROSWELL, NM 88203",33.38693300017252,-104.50847099996768,POINT (-104.5084709999677 33.38693300017252),"1000,East  Bland Street , Roswell, Chaves County, New Mexico, 88203, United States"
27239,502,North,,Guadalupe,Street,,Santa Fe County,502 N Guadalupe St,,Santa Fe,New Mexico,87501,NM,"502 N Guadalupe St, Santa Fe, NM 87501",35.69314000030023,-105.95024099959922,POINT (-105.9502409995992 35.69314000030023),"502,North  Guadalupe Street , Santa Fe, Santa Fe County, New Mexico, 87501, United States"
5709,19381,,Highway,314,,,Valencia County,19381 Highway 314,,Belen,New Mexico,87002,NM,"19381 HIGHWAY 314, BELEN, NM 87002",34.684711000095604,-106.768409999933,POINT (-106.768409999933 34.6847110000956),"19381, Highway 314  , Belen, Valencia County, New Mexico, 87002, United States"
9987,107,,,Granado,Street,,Otero County,107 Granado St,,Tularosa,New Mexico,88352,NM,"107 GRANADO ST, TULAROSA, NM 88352",33.07349500021905,-106.01474799966566,POINT (-106.0147479996657 33.07349500021905),"107,  Granado Street , Tularosa, Otero County, New Mexico, 88352, United States"
38040,1619,West,,Delgado,Avenue,,Valencia County,1619 West Delgado Ave,,Belen,New Mexico,87002,NM,"1619 WEST DELGADO AVE, BELEN, NM 87002",34.66027045733645,-106.79190908873908,POINT (-106.7919090887391 34.66027045733645),"1619,West  Delgado Avenue , Belen, Valencia County, New Mexico, 87002, United States"
6054,23,,County Road,113,,,Rio Arriba County,23 County Road 113,,Espanola,New Mexico,87532,NM,"23 COUNTY ROAD 113, ESPANOLA, NM 87532",35.94595299990285,-106.07008900020476,POINT (-106.0700890002048 35.94595299990285),"23, County Road 113  , Espanola, Rio Arriba County, New Mexico, 87532, United States"
38744,1200,,,Michigan,Street,,Socorro County,1200 Michigan St,,Socorro,New Mexico,87801,NM,"1200 MICHIGAN ST, SOCORRO, NM 87801",34.04272565912266,-106.90645779722789,POINT (-106.9064577972279 34.04272565912266),"1200,  Michigan Street , Socorro, Socorro County, New Mexico, 87801, United States"
6647,5600,,,Wyoming,Boulevard,Northeast,Bernalillo County,5600 Wyoming Blvd Ne,STE 180 # 180,Albuquerque,New Mexico,87109,NM,"5600 WYOMING BLVD NE STE 180 # 180, ALBUQUERQUE, NM 87109",35.140998000012246,-106.58008400014084,POINT (-106.5800840001408 35.14099800001225),"5600,  Wyoming Boulevard Northeast, Albuquerque, Bernalillo County, New Mexico, 87109, United States"
7174,3665,North,,Nellis,Boulevard,,Clark County,3665 N Nellis Blvd,STE 11,Las Vegas,Nevada,89115,NV,"3665 N NELLIS BLVD STE 11, LAS VEGAS, NV 89115",36.22680000018708,-115.0622639999891,POINT (-115.0622639999891 36.22680000018708),"3665,North  Nellis Boulevard , Las Vegas, Clark County, Nevada, 89115, United States"
4996,1903,,,Night Shadow,Avenue,,Clark County,1903 Night Shadow Avenue,,North Las Vegas,Nevada,89031,NV,"1903 NIGHT SHADOW AVENUE, NORTH LAS VEGAS, NV 89031",36.27326999990113,-115.16899000021904,POINT (-115.168990000219 36.27326999990113),"1903,  Night Shadow Avenue , North Las Vegas, Clark County, Nevada, 89031, United States"
4923,6985,West,,Sahara,Avenue,,Clark County,6985 W Sahara Ave,STE 203 205,Las Vegas,Nevada,89117,NV,"6985 W SAHARA AVE STE 203 205, LAS VEGAS, NV 89117",36.143992999794,-115.2447399999712,POINT (-115.2447399999712 36.143992999794),"6985,West  Sahara Avenue , Las Vegas, Clark County, Nevada, 89117, United States"
11472,1018,East,,Sahara,Avenue,,Clark County,1018 E Sahara Ave,STE B,Las Vegas,Nevada,89104,NV,"1018 E SAHARA AVE STE B, LAS VEGAS, NV 89104",36.145502000156434,-115.14051400039718,POINT (-115.1405140003972 36.14550200015643),"1018,East  Sahara Avenue , Las Vegas, Clark County, Nevada, 89104, United States"
29607,2310,East,,Serene,Avenue,,Clark County,2310 East Serene Avenue,,Las Vegas,Nevada,89123,NV,"2310 EAST SERENE AVENUE, LAS VEGAS, NV 89123",36.11619271699804,-115.29525119580876,POINT (-115.2952511958088 36.11619271699804),"2310,East  Serene Avenue , Las Vegas, Clark County, Nevada, 89123, United States"
11557,7925,,,Virtue,Court,,Clark County,7925 Virtue Ct,,Las Vegas,Nevada,89113,NV,"7925 VIRTUE CT, LAS VEGAS, NV 89113",36.04391099993985,-115.24726400001823,POINT (-115.2472640000182 36.04391099993985),"7925,  Virtue Court , Las Vegas, Clark County, Nevada, 89113, United States"
11559,4180,West,,Desert Inn,Road,,Clark County,4180 W Desert Inn Rd,STE B2,Las Vegas,Nevada,89102,NV,"4180 W DESERT INN RD STE B2, LAS VEGAS, NV 89102",36.13011799983338,-115.19601099967352,POINT (-115.1960109996735 36.13011799983338),"4180,West  Desert Inn Road , Las Vegas, Clark County, Nevada, 89102, United States"
5380,1000,,,Green Valley,Parkway,,Clark County,1000 Green Valley Pkwy,STE 440-319,Henderson,Nevada,89074,NV,"1000 GREEN VALLEY PKWY STE 440-319, HENDERSON, NV 89074",36.0277740000363,-115.08586800034227,POINT (-115.0858680003423 36.0277740000363),"1000,  Green Valley Parkway , Henderson, Clark County, Nevada, 89074, United States"
11415,5245,,,Vista,Boulevard,,Washoe County,5245 Vista Blvd,STE F3 # 205,Sparks,Nevada,89436,NV,"5245 VISTA BLVD STE F3 # 205, SPARKS, NV 89436",39.59340900016043,-119.730792999687,POINT (-119.730792999687 39.59340900016043),"5245,  Vista Boulevard , Sparks, Washoe County, Nevada, 89436, United States"
4281,10329,,,Mystic Pine,Road,,Clark County,10329 Mystic Pine Rd,,Las Vegas,Nevada,89135,NV,"10329 MYSTIC PINE RD, LAS VEGAS, NV 89135",36.09055900026752,-115.31873099958236,POINT (-115.3187309995824 36.09055900026752),"10329,  Mystic Pine Road , Las Vegas, Clark County, Nevada, 89135, United States"
11588,2362,,,Lexington,Street,,Clark County,2362 Lexington St,STE B,Las Vegas,Nevada,89106,NV,"2362 LEXINGTON ST STE B, LAS VEGAS, NV 89106",36.2024040003486,-115.15844100029427,POINT (-115.1584410002943 36.2024040003486),"2362,  Lexington Street , Las Vegas, Clark County, Nevada, 89106, United States"
29638,6435,,,Aliante,Parkway,,Clark County,6435 Aliante Parkway,,North Las Vegas,Nevada,89084,NV,"6435 ALIANTE PARKWAY, NORTH LAS VEGAS, NV 89084",36.01207553371297,-115.13413456679626,POINT (-115.1341345667963 36.01207553371297),"6435,  Aliante Parkway , North Las Vegas, Clark County, Nevada, 89084, United States"
10860,781,,,West,Street,,Nye County,781 West St,,Pahrump,Nevada,89048,NV,"781 WEST ST, PAHRUMP, NV 89048",36.20846100031011,-115.996146999805,POINT (-115.996146999805 36.20846100031011),"781,  West Street , Pahrump, Nye County, Nevada, 89048, United States"
21055,2203,,,11th,Street,,Niagara County,2203 11Th Street,,Niagara Falls,New York,14305,NY,"2203 11th Street, Niagara Falls, NY 14305",43.10890197791684,-79.04867553734549,POINT (-79.04867553734549 43.10890197791684),"2203,  11th Street , Niagara Falls, Niagara County, New York, 14305, United States"
20873,425,East,,Genesee,Street,,Onondaga County,425 East Genesee Street,,Fayetteville,New York,13066,NY,"425 East Genesee Street, Fayetteville, NY 13066",43.03016911736018,-76.0052103778689,POINT (-76.00521037786891 43.03016911736018),"425,East  Genesee Street , Fayetteville, Onondaga County, New York, 13066, United States"
16232,50,,,Cedar,Lane,,Rockland County,50 Cedar Lane,,Monsey,New York,10952,NY,"50 CEDAR LANE, MONSEY, NY 10952",41.12482907800007,-74.06855099999996,POINT (-74.06855099999996 41.12482907800007),"50,  Cedar Lane , Monsey, Rockland County, New York, 10952, United States"
25819,585,,,Schenectady,Avenue,,Kings County,585 Schenectady Avenue,,Brooklyn,New York,11203,NY,"585 SCHENECTADY AVENUE, BROOKLYN, NY 11203",40.65944045,-73.9335453099999,POINT (-73.9335453099999 40.65944045),"585,  Schenectady Avenue , Brooklyn, Kings County, New York, 11203, United States"
15141,6301,,,Riverdale,Avenue,,Bronx County,6301 Riverdale Ave,,Bronx,New York,10471,NY,"6301 RIVERDALE AVE, BRONX, NY 10471",40.91281445000004,-73.90634910399996,POINT (-73.90634910399996 40.91281445000004),"6301,  Riverdale Avenue , Bronx, Bronx County, New York, 10471, United States"
317,2831,,,Nostrand,Avenue,,Kings County,2831 Nostrand Ave,,Brooklyn,New York,11229,NY,"2831 NOSTRAND AVE, BROOKLYN, NY 11229",40.61525899977703,-73.94465599996603,POINT (-73.94465599996603 40.61525899977703),"2831,  Nostrand Avenue , Brooklyn, Kings County, New York, 11229, United States"
39436,2121,,,5th,Avenue,,New York County,2121 5Th Ave,,New York,New York,10037,NY,"2121 5TH AVE, NEW YORK, NY 10037",40.80980937968104,-73.93909272981821,POINT (-73.93909272981821 40.80980937968104),"2121,  5th Avenue , New York, New York County, New York, 10037, United States"
20907,1789,,State Highway,7,,,Broome County,1789 State Highway 7,,Harpursville,New York,13787,NY,"1789 State Highway 7, Harpursville, NY 13787",42.19671846400031,-75.70418937461775,POINT (-75.70418937461775 42.19671846400031),"1789, State Highway 7  , Harpursville, Broome County, New York, 13787, United States"
28481,497,,,Electronics,Parkway,,Onondaga County,497 Electronics Pkwy,,Liverpool,New York,13088,NY,"497 Electronics Pkwy, Liverpool, NY 13088",43.11020899991059,-76.18965900006151,POINT (-76.18965900006151 43.11020899991059),"497,  Electronics Parkway , Liverpool, Onondaga County, New York, 13088, United States"
399,9408,,,Farragut,Road,,Kings County,9408 Farragut Rd,,Brooklyn,New York,11236,NY,"9408 FARRAGUT RD, BROOKLYN, NY 11236",40.64522599970019,-73.90611599974301,POINT (-73.90611599974301 40.64522599970019),"9408,  Farragut Road , Brooklyn, Kings County, New York, 11236, United States"
356,206,,,Wilson,Street,,Kings County,206 Wilson St,,Brooklyn,New York,11211,NY,"206 WILSON ST, BROOKLYN, NY 11211",40.70701599979121,-73.95982600018762,POINT (-73.95982600018762 40.70701599979121),"206,  Wilson Street , Brooklyn, Kings County, New York, 11211, United States"
26917,16,,,New Scotland,Avenue,,Albany County,16 New Scotland Ave,,Albany,New York,12208,NY,"16 New Scotland Ave, Albany, NY 12208",42.65375000022654,-73.7732029995616,POINT (-73.7732029995616 42.65375000022654),"16,  New Scotland Avenue , Albany, Albany County, New York, 12208, United States"
27908,39,,,Central,Place,,Herkimer County,39 Central Plz,,Ilion,New York,13357,NY,"39 Central Plz, Ilion, NY 13357",43.01542099983231,-75.03649099969408,POINT (-75.03649099969408 43.01542099983231),"39,  Central Place , Ilion, Herkimer County, New York, 13357, United States"
32488,1990,,,Harmon,Avenue,,Franklin County,1990 Harmon Ave,,Columbus,Ohio,43223,OH,"1990 HARMON AVE, COLUMBUS, OH 43223",39.92055366884436,-83.01490819171778,POINT (-83.01490819171778 39.92055366884436),"1990,  Harmon Avenue , Columbus, Franklin County, Ohio, 43223, United States"
22368,9684,,,Winton,Road,,Hamilton County,9684 Winton Road,,Cincinnati,Ohio,45231,OH,"9684 Winton Road, Cincinnati, OH 45231",39.24316319194243,-84.51055760460282,POINT (-84.51055760460282 39.24316319194243),"9684,  Winton Road , Cincinnati, Hamilton County, Ohio, 45231, United States"
38070,1590,,,Alpine,Drive,,Franklin County,1590 Alpine Dr,,Columbus,Ohio,43229,OH,"1590 ALPINE DR, COLUMBUS, OH 43229",40.09440729674454,-82.97391680090328,POINT (-82.97391680090328 40.09440729674454),"1590,  Alpine Drive , Columbus, Franklin County, Ohio, 43229, United States"
29909,201,West,,North,Street,,Wayne County,201 W North St,,Wooster,Ohio,44691,OH,"201 W NORTH ST, WOOSTER, OH 44691",40.799433502929375,-81.94245462641888,POINT (-81.94245462641888 40.79943350292938),"201,West  North Street , Wooster, Wayne County, Ohio, 44691, United States"
26015,835,,,Sweitzer,Street,,Darke County,835 Sweitzer St,,Greenville,Ohio,45331,OH,"835 SWEITZER ST, GREENVILLE, OH 45331",40.08929177,-84.6347411,POINT (-84.6347411 40.08929177),"835,  Sweitzer Street , Greenville, Darke County, Ohio, 45331, United States"
21694,123,,,Inah,Avenue,,Franklin County,123 Inah Avenue,,Columbus,Ohio,43228,OH,"123 Inah Avenue, Columbus, OH 43228",39.94890386163754,-83.13795099805847,POINT (-83.13795099805847 39.94890386163754),"123,  Inah Avenue , Columbus, Franklin County, Ohio, 43228, United States"
